Getting T ready...
Inputs
Spurious whole dataset
data_root: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/data/spurious/waterbird_complete95_forest2water2
json_root: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/codebase/data_preprocessing
logs: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/log/spurious-cub-waterbird-landbird-224
checkpoints: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/checkpoints/spurious-cub-waterbird-landbird-224
checkpoint_file: g_best_model_epoch_99.pth.tar
output: /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/out/spurious-cub-waterbird-landbird-224
attribute_file_name: attributes_spurious.npy
seed: 0
pretrained: True
dataset: cub
img_size: 224
bs: 16
lr: 0.001
epochs: 300
solver_LR: sgd
loss_LR: BCE
epochs_LR: 200
layer: layer4
flattening_type: adaptive
smoothing_value: 0.0
arch: ResNet101
concept_names: ['has_bill_shape_dagger', 'has_bill_shape_hooked_seabird', 'has_bill_shape_allpurpose', 'has_bill_shape_cone', 'has_wing_color_brown', 'has_wing_color_grey', 'has_wing_color_yellow', 'has_wing_color_black', 'has_wing_color_white', 'has_wing_color_buff', 'has_upperparts_color_brown', 'has_upperparts_color_grey', 'has_upperparts_color_yellow', 'has_upperparts_color_black', 'has_upperparts_color_white', 'has_upperparts_color_buff', 'has_underparts_color_brown', 'has_underparts_color_grey', 'has_underparts_color_yellow', 'has_underparts_color_black', 'has_underparts_color_white', 'has_underparts_color_buff', 'has_breast_pattern_solid', 'has_breast_pattern_striped', 'has_breast_pattern_multicolored', 'has_back_color_brown', 'has_back_color_grey', 'has_back_color_yellow', 'has_back_color_black', 'has_back_color_white', 'has_back_color_buff', 'has_tail_shape_notched_tail', 'has_upper_tail_color_brown', 'has_upper_tail_color_grey', 'has_upper_tail_color_black', 'has_upper_tail_color_white', 'has_upper_tail_color_buff', 'has_head_pattern_plain', 'has_head_pattern_capped', 'has_breast_color_brown', 'has_breast_color_grey', 'has_breast_color_yellow', 'has_breast_color_black', 'has_breast_color_white', 'has_breast_color_buff', 'has_throat_color_grey', 'has_throat_color_yellow', 'has_throat_color_black', 'has_throat_color_white', 'has_eye_color_black', 'has_bill_length_about_the_same_as_head', 'has_bill_length_shorter_than_head', 'has_forehead_color_blue', 'has_forehead_color_brown', 'has_forehead_color_grey', 'has_forehead_color_yellow', 'has_forehead_color_black', 'has_forehead_color_white', 'has_forehead_color_red', 'has_under_tail_color_brown', 'has_under_tail_color_grey', 'has_under_tail_color_yellow', 'has_under_tail_color_black', 'has_under_tail_color_white', 'has_under_tail_color_buff', 'has_nape_color_blue', 'has_nape_color_brown', 'has_nape_color_grey', 'has_nape_color_yellow', 'has_nape_color_black', 'has_nape_color_white', 'has_nape_color_buff', 'has_belly_color_grey', 'has_belly_color_yellow', 'has_belly_color_black', 'has_belly_color_white', 'has_belly_color_buff', 'has_wing_shape_roundedwings', 'has_size_small_5__9_in', 'has_size_medium_9__16_in', 'has_size_very_small_3__5_in', 'has_shape_perchinglike', 'has_back_pattern_solid', 'has_back_pattern_striped', 'has_back_pattern_multicolored', 'has_tail_pattern_solid', 'has_tail_pattern_multicolored', 'has_belly_pattern_solid', 'has_primary_color_brown', 'has_primary_color_grey', 'has_primary_color_yellow', 'has_primary_color_black', 'has_primary_color_white', 'has_primary_color_buff', 'has_leg_color_grey', 'has_leg_color_black', 'has_leg_color_buff', 'has_bill_color_grey', 'has_bill_color_black', 'has_crown_color_blue', 'has_crown_color_brown', 'has_crown_color_grey', 'has_crown_color_yellow', 'has_crown_color_black', 'has_crown_color_white', 'has_wing_pattern_solid', 'has_wing_pattern_striped', 'has_wing_pattern_multicolored', 'has_ocean', 'has_lake', 'has_bamboo', 'has_forest']
labels: ['0 (Landbird)', '1 (Waterbird)']
spurious_specific_classes: n
spurious_waterbird_landbird: y
projected: n
Device: cuda
BB is loaded from /ocean/projects/asc170022p/shg121/PhD/ICLR-2022/checkpoints/spurious-cub-waterbird-landbird-224/cub/BB/lr_0.001_epochs_300/ResNet101/g_best_model_epoch_99.pth.tar
Loading dataloader for waterbird-landbird
/ocean/projects/asc170022p/shg121/PhD/ICLR-2022/data/spurious/waterbird_complete95_forest2water2
(11788, 119)
Attr size: (11788, 112)
Time to load train-test-val datasets: 53.90732669830322 secs
################## TB Log path ###################
/ocean/projects/asc170022p/shg121/PhD/ICLR-2022/log/spurious-cub-waterbird-landbird-224/cub/t/lr_0.001_epochs_300_ResNet101_layer4_adaptive_sgd_BCE/Run(lr=0.001, now='2022-08-25-05H-48M-42S')
################## TB Log path ###################

####################### Statistics on dev set #########################
112
(5794, 112)
(5794, 112)
has_bill_shape_dagger: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_forehead_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_forehead_color_red: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_under_tail_color_brown: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_under_tail_color_grey: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.4166666666666667, 'f1': 0.45454545454545453}
has_under_tail_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_under_tail_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_under_tail_color_white: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_under_tail_color_buff: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_nape_color_blue: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_nape_color_brown: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_nape_color_grey: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_nape_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.625, 'recall': 0.4166666666666667, 'f1': 0.5}
has_nape_color_black: {'accuracy': 0.9196428571428571, 'precision': 0.8, 'recall': 0.3333333333333333, 'f1': 0.47058823529411764}
has_nape_color_white: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_nape_color_buff: {'accuracy': 0.8839285714285714, 'precision': 0.42857142857142855, 'recall': 0.25, 'f1': 0.3157894736842105}
has_belly_color_grey: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_belly_color_yellow: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_belly_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_belly_color_white: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_belly_color_buff: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.4166666666666667, 'f1': 0.45454545454545453}
has_wing_shape_roundedwings: {'accuracy': 0.875, 'precision': 0.375, 'recall': 0.25, 'f1': 0.3}
has_size_small_5__9_in: {'accuracy': 0.8660714285714286, 'precision': 0.3333333333333333, 'recall': 0.25, 'f1': 0.28571428571428575}
has_size_medium_9__16_in: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_size_very_small_3__5_in: {'accuracy': 0.8839285714285714, 'precision': 0.4444444444444444, 'recall': 0.3333333333333333, 'f1': 0.380952380952381}
has_shape_perchinglike: {'accuracy': 0.9196428571428571, 'precision': 0.8, 'recall': 0.3333333333333333, 'f1': 0.47058823529411764}
has_back_pattern_solid: {'accuracy': 0.9196428571428571, 'precision': 0.8, 'recall': 0.3333333333333333, 'f1': 0.47058823529411764}
has_back_pattern_striped: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_back_pattern_multicolored: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_tail_pattern_solid: {'accuracy': 0.9017857142857143, 'precision': 0.5555555555555556, 'recall': 0.4166666666666667, 'f1': 0.4761904761904762}
has_tail_pattern_multicolored: {'accuracy': 0.9107142857142857, 'precision': 0.75, 'recall': 0.25, 'f1': 0.375}
has_belly_pattern_solid: {'accuracy': 0.9107142857142857, 'precision': 0.75, 'recall': 0.25, 'f1': 0.375}
has_primary_color_brown: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_primary_color_grey: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_primary_color_yellow: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_primary_color_black: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_primary_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_primary_color_buff: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_leg_color_grey: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_leg_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_leg_color_buff: {'accuracy': 0.8035714285714286, 'precision': 0.7142857142857143, 'recall': 0.2, 'f1': 0.3125}
has_bill_color_grey: {'accuracy': 0.8303571428571429, 'precision': 0.875, 'recall': 0.28, 'f1': 0.42424242424242425}
has_bill_color_black: {'accuracy': 0.8035714285714286, 'precision': 0.7142857142857143, 'recall': 0.2, 'f1': 0.3125}
has_crown_color_blue: {'accuracy': 0.8125, 'precision': 0.75, 'recall': 0.24, 'f1': 0.36363636363636365}
has_crown_color_brown: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_crown_color_grey: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_crown_color_yellow: {'accuracy': 0.8125, 'precision': 0.75, 'recall': 0.24, 'f1': 0.36363636363636365}
has_crown_color_black: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_crown_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_wing_pattern_solid: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_wing_pattern_striped: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_wing_pattern_multicolored: {'accuracy': 0.8125, 'precision': 0.8333333333333334, 'recall': 0.2, 'f1': 0.3225806451612903}
has_ocean: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_lake: {'accuracy': 0.8214285714285714, 'precision': 0.8571428571428571, 'recall': 0.24, 'f1': 0.375}
has_bamboo: {'accuracy': 0.8035714285714286, 'precision': 0.7142857142857143, 'recall': 0.2, 'f1': 0.3125}
has_forest: {'accuracy': 0.8125, 'precision': 0.75, 'recall': 0.24, 'f1': 0.36363636363636365}
Overall Accuracy: 0.8603073631980217
<<< Model Test Results: AUROC >>>
MEAN : 0.8328
has_bill_shape_dagger : 0.8795
has_bill_shape_hooked_seabird : 0.8882
has_bill_shape_allpurpose : 0.8228
has_bill_shape_cone : 0.8602
has_wing_color_brown : 0.8804
has_wing_color_grey : 0.7711
has_wing_color_yellow : 0.8788
has_wing_color_black : 0.7986
has_wing_color_white : 0.7825
has_wing_color_buff : 0.8863
has_upperparts_color_brown : 0.8859
has_upperparts_color_grey : 0.7754
has_upperparts_color_yellow : 0.9338
has_upperparts_color_black : 0.8098
has_upperparts_color_white : 0.8179
has_upperparts_color_buff : 0.8593
has_underparts_color_brown : 0.8459
has_underparts_color_grey : 0.7375
has_underparts_color_yellow : 0.9446
has_underparts_color_black : 0.8342
has_underparts_color_white : 0.7851
has_underparts_color_buff : 0.7891
has_breast_pattern_solid : 0.7894
has_breast_pattern_striped : 0.8911
has_breast_pattern_multicolored : 0.7673
has_back_color_brown : 0.8749
has_back_color_grey : 0.7676
has_back_color_yellow : 0.9236
has_back_color_black : 0.8260
has_back_color_white : 0.8859
has_back_color_buff : 0.8616
has_tail_shape_notched_tail : 0.7739
has_upper_tail_color_brown : 0.8352
has_upper_tail_color_grey : 0.7558
has_upper_tail_color_black : 0.8394
has_upper_tail_color_white : 0.8719
has_upper_tail_color_buff : 0.8654
has_head_pattern_plain : 0.8516
has_head_pattern_capped : 0.7692
has_breast_color_brown : 0.8137
has_breast_color_grey : 0.7597
has_breast_color_yellow : 0.9340
has_breast_color_black : 0.7828
has_breast_color_white : 0.7964
has_breast_color_buff : 0.8007
has_throat_color_grey : 0.7408
has_throat_color_yellow : 0.9095
has_throat_color_black : 0.8097
has_throat_color_white : 0.8164
has_eye_color_black : 0.8502
has_bill_length_about_the_same_as_head : 0.8573
has_bill_length_shorter_than_head : 0.8832
has_forehead_color_blue : 0.9178
has_forehead_color_brown : 0.8471
has_forehead_color_grey : 0.8119
has_forehead_color_yellow : 0.8702
has_forehead_color_black : 0.7778
has_forehead_color_white : 0.8684
has_forehead_color_red : 0.9331
has_under_tail_color_brown : 0.8472
has_under_tail_color_grey : 0.7326
has_under_tail_color_yellow : 0.8586
has_under_tail_color_black : 0.8266
has_under_tail_color_white : 0.8577
has_under_tail_color_buff : 0.8573
has_nape_color_blue : 0.9178
has_nape_color_brown : 0.8222
has_nape_color_grey : 0.7694
has_nape_color_yellow : 0.9301
has_nape_color_black : 0.8243
has_nape_color_white : 0.8681
has_nape_color_buff : 0.8446
has_belly_color_grey : 0.7383
has_belly_color_yellow : 0.9493
has_belly_color_black : 0.8697
has_belly_color_white : 0.7884
has_belly_color_buff : 0.7627
has_wing_shape_roundedwings : 0.7295
has_size_small_5__9_in : 0.7915
has_size_medium_9__16_in : 0.9375
has_size_very_small_3__5_in : 0.7571
has_shape_perchinglike : 0.9079
has_back_pattern_solid : 0.7789
has_back_pattern_striped : 0.8933
has_back_pattern_multicolored : 0.7711
has_tail_pattern_solid : 0.7531
has_tail_pattern_multicolored : 0.8192
has_belly_pattern_solid : 0.8018
has_primary_color_brown : 0.8463
has_primary_color_grey : 0.7927
has_primary_color_yellow : 0.9461
has_primary_color_black : 0.8786
has_primary_color_white : 0.8382
has_primary_color_buff : 0.8266
has_leg_color_grey : 0.7680
has_leg_color_black : 0.7601
has_leg_color_buff : 0.7719
has_bill_color_grey : 0.7099
has_bill_color_black : 0.7806
has_crown_color_blue : 0.9149
has_crown_color_brown : 0.8433
has_crown_color_grey : 0.7637
has_crown_color_yellow : 0.8693
has_crown_color_black : 0.7871
has_crown_color_white : 0.8482
has_wing_pattern_solid : 0.7863
has_wing_pattern_striped : 0.8569
has_wing_pattern_multicolored : 0.8061
has_ocean : 0.8955
has_lake : 0.7612
has_bamboo : 0.9436
has_forest : 0.8763
------------------------
####################### Statistics on dev set #########################
474006
<dataset.dataset_cubs.DRODatasetFinal object at 0x148dca453810>
112
Epoch: [164/200] Train_loss: 0.2719 Train_Accuracy: 88.2627 (%) Val_loss: 0.3013 Best_Val_Accuracy: 87.1875 (%)  Epoch_Duration: 68.9173

####################### Statistics on dev set #########################
112
(956010, 112)
(956010, 112)
has_bill_shape_dagger: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_bill_shape_hooked_seabird: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_bill_shape_allpurpose: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_bill_shape_cone: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_wing_color_brown: {'accuracy': 0.8928571428571429, 'precision': 0.36363636363636365, 'recall': 0.4444444444444444, 'f1': 0.39999999999999997}
has_wing_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_wing_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_wing_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.4, 'recall': 0.4444444444444444, 'f1': 0.4210526315789474}
has_wing_color_white: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.4444444444444444, 'f1': 0.47058823529411764}
has_wing_color_buff: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_upperparts_color_brown: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_upperparts_color_grey: {'accuracy': 0.9375, 'precision': 0.6666666666666666, 'recall': 0.4444444444444444, 'f1': 0.5333333333333333}
has_upperparts_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_upperparts_color_black: {'accuracy': 0.9285714285714286, 'precision': 0.6, 'recall': 0.3333333333333333, 'f1': 0.42857142857142855}
has_upperparts_color_white: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_upperparts_color_buff: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_underparts_color_brown: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_underparts_color_grey: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_underparts_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_underparts_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_underparts_color_white: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_underparts_color_buff: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_breast_pattern_solid: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_breast_pattern_striped: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_breast_pattern_multicolored: {'accuracy': 0.9375, 'precision': 0.625, 'recall': 0.5555555555555556, 'f1': 0.5882352941176471}
has_back_color_brown: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_back_color_grey: {'accuracy': 0.9196428571428571, 'precision': 0.5, 'recall': 0.3333333333333333, 'f1': 0.4}
has_back_color_yellow: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_back_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.375, 'recall': 0.3333333333333333, 'f1': 0.35294117647058826}
has_back_color_white: {'accuracy': 0.9107142857142857, 'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1': 0.375}
has_back_color_buff: {'accuracy': 0.8392857142857143, 'precision': 0.625, 'recall': 0.25, 'f1': 0.35714285714285715}
has_tail_shape_notched_tail: {'accuracy': 0.8303571428571429, 'precision': 0.5714285714285714, 'recall': 0.2, 'f1': 0.29629629629629634}
has_upper_tail_color_brown: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_upper_tail_color_grey: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_upper_tail_color_black: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_upper_tail_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_upper_tail_color_buff: {'accuracy': 0.8303571428571429, 'precision': 0.5555555555555556, 'recall': 0.25, 'f1': 0.3448275862068966}
has_head_pattern_plain: {'accuracy': 0.8303571428571429, 'precision': 0.5555555555555556, 'recall': 0.25, 'f1': 0.3448275862068966}
has_head_pattern_capped: {'accuracy': 0.8571428571428571, 'precision': 1.0, 'recall': 0.2, 'f1': 0.33333333333333337}
has_breast_color_brown: {'accuracy': 0.8392857142857143, 'precision': 0.625, 'recall': 0.25, 'f1': 0.35714285714285715}
has_breast_color_grey: {'accuracy': 0.8392857142857143, 'precision': 0.625, 'recall': 0.25, 'f1': 0.35714285714285715}
has_breast_color_yellow: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_breast_color_black: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.15, 'f1': 0.23076923076923075}
has_breast_color_white: {'accuracy': 0.8482142857142857, 'precision': 0.6666666666666666, 'recall': 0.3, 'f1': 0.41379310344827586}
has_breast_color_buff: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_throat_color_grey: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_throat_color_yellow: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_throat_color_black: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_throat_color_white: {'accuracy': 0.8303571428571429, 'precision': 0.5555555555555556, 'recall': 0.25, 'f1': 0.3448275862068966}
has_eye_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.5555555555555556, 'recall': 0.25, 'f1': 0.3448275862068966}
has_bill_length_about_the_same_as_head: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_bill_length_shorter_than_head: {'accuracy': 0.8392857142857143, 'precision': 0.625, 'recall': 0.25, 'f1': 0.35714285714285715}
has_forehead_color_blue: {'accuracy': 0.8392857142857143, 'precision': 0.6666666666666666, 'recall': 0.2, 'f1': 0.30769230769230765}
has_forehead_color_brown: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_forehead_color_grey: {'accuracy': 0.8303571428571429, 'precision': 0.5555555555555556, 'recall': 0.25, 'f1': 0.3448275862068966}
has_forehead_color_yellow: {'accuracy': 0.8392857142857143, 'precision': 0.6, 'recall': 0.3, 'f1': 0.4}
has_forehead_color_black: {'accuracy': 0.8303571428571429, 'precision': 0.6, 'recall': 0.15, 'f1': 0.24}
has_forehead_color_white: {'accuracy': 0.8214285714285714, 'precision': 0.5, 'recall': 0.2, 'f1': 0.28571428571428575}
has_forehead_color_red: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_under_tail_color_brown: {'accuracy': 0.8125, 'precision': 0.42857142857142855, 'recall': 0.15, 'f1': 0.2222222222222222}
has_under_tail_color_grey: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.4166666666666667, 'f1': 0.45454545454545453}
has_under_tail_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_under_tail_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_under_tail_color_white: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_under_tail_color_buff: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_nape_color_blue: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_nape_color_brown: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_nape_color_grey: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_nape_color_yellow: {'accuracy': 0.9107142857142857, 'precision': 0.625, 'recall': 0.4166666666666667, 'f1': 0.5}
has_nape_color_black: {'accuracy': 0.9196428571428571, 'precision': 0.8, 'recall': 0.3333333333333333, 'f1': 0.47058823529411764}
has_nape_color_white: {'accuracy': 0.9107142857142857, 'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1': 0.4444444444444444}
has_nape_color_buff: {'accuracy': 0.8839285714285714, 'precision': 0.42857142857142855, 'recall': 0.25, 'f1': 0.3157894736842105}
has_belly_color_grey: {'accuracy': 0.9017857142857143, 'precision': 0.6, 'recall': 0.25, 'f1': 0.35294117647058826}
has_belly_color_yellow: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.25, 'f1': 0.3333333333333333}
has_belly_color_black: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_belly_color_white: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_belly_color_buff: {'accuracy': 0.8928571428571429, 'precision': 0.5, 'recall': 0.4166666666666667, 'f1': 0.45454545454545453}
has_wing_shape_roundedwings: {'accuracy': 0.875, 'precision': 0.375, 'recall': 0.25, 'f1': 0.3}
has_size_small_5__9_in: {'accuracy': 0.8660714285714286, 'precision': 0.3333333333333333, 'recall': 0.25, 'f1': 0.28571428571428575}
has_size_medium_9__16_in: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_size_very_small_3__5_in: {'accuracy': 0.8839285714285714, 'precision': 0.4444444444444444, 'recall': 0.3333333333333333, 'f1': 0.380952380952381}
has_shape_perchinglike: {'accuracy': 0.9196428571428571, 'precision': 0.8, 'recall': 0.3333333333333333, 'f1': 0.47058823529411764}
has_back_pattern_solid: {'accuracy': 0.9196428571428571, 'precision': 0.8, 'recall': 0.3333333333333333, 'f1': 0.47058823529411764}
has_back_pattern_striped: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_back_pattern_multicolored: {'accuracy': 0.9017857142857143, 'precision': 0.5714285714285714, 'recall': 0.3333333333333333, 'f1': 0.4210526315789474}
has_tail_pattern_solid: {'accuracy': 0.9017857142857143, 'precision': 0.5555555555555556, 'recall': 0.4166666666666667, 'f1': 0.4761904761904762}
has_tail_pattern_multicolored: {'accuracy': 0.9107142857142857, 'precision': 0.75, 'recall': 0.25, 'f1': 0.375}
